Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2002","2002","1000 ha","622","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2003","2003","1000 ha","584","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2004","2004","1000 ha","517","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2005","2005","1000 ha","439","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2006","2006","1000 ha","368","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2007","2007","1000 ha","298","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2008","2008","1000 ha","264","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2009","2009","1000 ha","257","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2010","2010","1000 ha","241","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2011","2011","1000 ha","230","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2012","2012","1000 ha","322","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2013","2013","1000 ha","440","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2014","2014","1000 ha","457","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2015","2015","1000 ha","443","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6640","Land with temporary fallow","2016","2016","1000 ha","450","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1961","1961","1000 ha","220","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1962","1962","1000 ha","230","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1963","1963","1000 ha","250","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1964","1964","1000 ha","338","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1965","1965","1000 ha","301","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1966","1966","1000 ha","446","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1967","1967","1000 ha","447","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1968","1968","1000 ha","453","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1969","1969","1000 ha","453","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1970","1970","1000 ha","460","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1971","1971","1000 ha","465","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1972","1972","1000 ha","470","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1973","1973","1000 ha","475","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1974","1974","1000 ha","477","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1975","1975","1000 ha","480","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1976","1976","1000 ha","482","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1977","1977","1000 ha","444","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1978","1978","1000 ha","448","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1979","1979","1000 ha","449","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1980","1980","1000 ha","449","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1981","1981","1000 ha","453","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1982","1982","1000 ha","460","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1983","1983","1000 ha","464","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1984","1984","1000 ha","470","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1985","1985","1000 ha","474","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1986","1986","1000 ha","477","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1987","1987","1000 ha","486","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1988","1988","1000 ha","459","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1989","1989","1000 ha","496","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1990","1990","1000 ha","502","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1991","1991","1000 ha","503","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1992","1992","1000 ha","505","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1993","1993","1000 ha","508","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1994","1994","1000 ha","542","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1995","1995","1000 ha","570","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1996","1996","1000 ha","595","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1997","1997","1000 ha","595","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1998","1998","1000 ha","595","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","1999","1999","1000 ha","595","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2000","2000","1000 ha","589","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2001","2001","1000 ha","635","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2002","2002","1000 ha","749","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2003","2003","1000 ha","819","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2004","2004","1000 ha","859","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2005","2005","1000 ha","896","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2006","2006","1000 ha","954","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2007","2007","1000 ha","1101","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2008","2008","1000 ha","1278","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2009","2009","1000 ha","1341","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2010","2010","1000 ha","1406","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2011","2011","1000 ha","1464","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2012","2012","1000 ha","1491","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2013","2013","1000 ha","1509","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2014","2014","1000 ha","1550","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2015","2015","1000 ha","1550","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6650","Land under permanent crops","2016","2016","1000 ha","1550","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1961","1961","1000 ha","310","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1962","1962","1000 ha","330","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1963","1963","1000 ha","337","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1964","1964","1000 ha","352","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1965","1965","1000 ha","352","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1966","1966","1000 ha","354","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1967","1967","1000 ha","380","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1968","1968","1000 ha","375","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1969","1969","1000 ha","364","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1970","1970","1000 ha","371","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1971","1971","1000 ha","370","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1972","1972","1000 ha","365","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1973","1973","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1974","1974","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1975","1975","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1976","1976","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1977","1977","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1978","1978","1000 ha","361","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1979","1979","1000 ha","361","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1980","1980","1000 ha","363","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1981","1981","1000 ha","363","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1982","1982","1000 ha","361","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1983","1983","1000 ha","361","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1984","1984","1000 ha","361","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1985","1985","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1986","1986","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1987","1987","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1988","1988","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1989","1989","1000 ha","361","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1990","1990","1000 ha","359","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1991","1991","1000 ha","359","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1992","1992","1000 ha","359","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1993","1993","1000 ha","359","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1994","1994","1000 ha","345","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1995","1995","1000 ha","340","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1996","1996","1000 ha","366","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1997","1997","1000 ha","365","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1998","1998","1000 ha","362","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","1999","1999","1000 ha","324","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2000","2000","1000 ha","314","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2001","2001","1000 ha","314","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2002","2002","1000 ha","314","F","FAO estimate"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2003","2003","1000 ha","312","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2004","2004","1000 ha","311","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2005","2005","1000 ha","308","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2006","2006","1000 ha","307","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2007","2007","1000 ha","306","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2008","2008","1000 ha","305","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2009","2009","1000 ha","306","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2010","2010","1000 ha","309","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2011","2011","1000 ha","308","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2012","2012","1000 ha","307","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2013","2013","1000 ha","306","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2014","2014","1000 ha","306","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2015","2015","1000 ha","306","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6655","Land under perm. meadows and pastures","2016","2016","1000 ha","302","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2003","2003","1000 ha","312","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2004","2004","1000 ha","311","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2005","2005","1000 ha","308","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2006","2006","1000 ha","307","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2007","2007","1000 ha","306","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2008","2008","1000 ha","305","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2009","2009","1000 ha","306","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2010","2010","1000 ha","309","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2011","2011","1000 ha","308","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2012","2012","1000 ha","307","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2013","2013","1000 ha","306","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2014","2014","1000 ha","306","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2015","2015","1000 ha","306","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6659","Perm. meadows & pastures - Nat. growing","2016","2016","1000 ha","302","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1990","1990","1000 ha","39218","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1991","1991","1000 ha","38783","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1992","1992","1000 ha","38348","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1993","1993","1000 ha","37913","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1994","1994","1000 ha","37478","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1995","1995","1000 ha","37043","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1996","1996","1000 ha","36608","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1997","1997","1000 ha","36173","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1998","1998","1000 ha","35738","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","1999","1999","1000 ha","35303","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2000","2000","1000 ha","34868","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2001","2001","1000 ha","34558.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2002","2002","1000 ha","34249.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2003","2003","1000 ha","33939.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2004","2004","1000 ha","33630.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2005","2005","1000 ha","33321","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2006","2006","1000 ha","33011.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2007","2007","1000 ha","32701.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2008","2008","1000 ha","32392.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2009","2009","1000 ha","32082.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2010","2010","1000 ha","31773","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2011","2011","1000 ha","31226.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2012","2012","1000 ha","30680.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2013","2013","1000 ha","30133.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2014","2014","1000 ha","29587.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2015","2015","1000 ha","29041","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6663","Forestry","2016","2016","1000 ha","28494.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1990","1990","1000 ha","39218","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1991","1991","1000 ha","38783","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1992","1992","1000 ha","38348","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1993","1993","1000 ha","37913","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1994","1994","1000 ha","37478","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1995","1995","1000 ha","37043","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1996","1996","1000 ha","36608","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1997","1997","1000 ha","36173","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1998","1998","1000 ha","35738","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","1999","1999","1000 ha","35303","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2000","2000","1000 ha","34868","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2001","2001","1000 ha","34558.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2002","2002","1000 ha","34249.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2003","2003","1000 ha","33939.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2004","2004","1000 ha","33630.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2005","2005","1000 ha","33321","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2006","2006","1000 ha","33011.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2007","2007","1000 ha","32701.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2008","2008","1000 ha","32392.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2009","2009","1000 ha","32082.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2010","2010","1000 ha","31773","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2011","2011","1000 ha","31226.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2012","2012","1000 ha","30680.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2013","2013","1000 ha","30133.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2014","2014","1000 ha","29587.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2015","2015","1000 ha","29041","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6646","Forest land","2016","2016","1000 ha","28494.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1990","1990","1000 ha","3192","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1991","1991","1000 ha","3192","Fm","Manual Estimation"
